question_id,question_text,reasoning_path,gold_answer,difficulty,domain,question_type
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_027,berke hatipoğlu ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,berke hatipoğlu -> record label -> stardium -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_028,berke hatipoğlu ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,berke hatipoğlu -> record label -> stardium -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_029,berke hatipoğlu ve Sadettin Heper aynı ülkedeki plak şirketlerine mi bağlı?,berke hatipoğlu -> record label -> stardium -> country -> turkiye -> Sadettin Heper -> record label -> kalan muzik -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_030,berke hatipoğlu ve Yansimalar aynı ülkedeki plak şirketlerine mi bağlı?,berke hatipoğlu -> record label -> stardium -> country -> turkiye -> Yansimalar -> record label -> kalan muzik -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_031,berke hatipoğlu ve Grup Yorum aynı ülkedeki plak şirketlerine mi bağlı?,berke hatipoğlu -> record label -> stardium -> country -> turkiye -> Grup Yorum -> record label -> kalan muzik -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_032,Evrim Demirel ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,Evrim Demirel -> record label -> kalan muzik -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_033,Evrim Demirel ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,Evrim Demirel -> record label -> kalan muzik -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_034,necdet yaşar ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,necdet yaşar -> record label -> kalan muzik -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_035,necdet yaşar ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,necdet yaşar -> record label -> kalan muzik -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_036,neşet ertaş ve tarkan tevetoglu aynı ülkedeki plak şirketlerine mi bağlı?,neşet ertaş -> record label -> kalan muzik -> country -> turkiye -> tarkan tevetoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_037,neşet ertaş ve berke hatipoğlu aynı ülkedeki plak şirketlerine mi bağlı?,neşet ertaş -> record label -> kalan muzik -> country -> turkiye -> berke hatipoğlu -> record label -> stardium -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_038,neşet ertaş ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,neşet ertaş -> record label -> kalan muzik -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_039,neşet ertaş ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,neşet ertaş -> record label -> kalan muzik -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_040,Zeki Muren ve tarkan tevetoglu aynı ülkedeki plak şirketlerine mi bağlı?,Zeki Muren -> record label -> kalan muzik -> country -> turkiye -> tarkan tevetoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_041,Zeki Muren ve berke hatipoğlu aynı ülkedeki plak şirketlerine mi bağlı?,Zeki Muren -> record label -> kalan muzik -> country -> turkiye -> berke hatipoğlu -> record label -> stardium -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_042,Zeki Muren ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,Zeki Muren -> record label -> kalan muzik -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_043,Zeki Muren ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,Zeki Muren -> record label -> kalan muzik -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_044,hassan saltik ve tarkan tevetoglu aynı ülkedeki plak şirketlerine mi bağlı?,hassan saltik -> record label -> kalan muzik -> country -> turkiye -> tarkan tevetoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_045,hassan saltik ve berke hatipoğlu aynı ülkedeki plak şirketlerine mi bağlı?,hassan saltik -> record label -> kalan muzik -> country -> turkiye -> berke hatipoğlu -> record label -> stardium -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_046,hassan saltik ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,hassan saltik -> record label -> kalan muzik -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_047,hassan saltik ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,hassan saltik -> record label -> kalan muzik -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_048,erkan uğur ve tarkan tevetoglu aynı ülkedeki plak şirketlerine mi bağlı?,erkan uğur -> record label -> kalan muzik -> country -> turkiye -> tarkan tevetoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_049,erkan uğur ve berke hatipoğlu aynı ülkedeki plak şirketlerine mi bağlı?,erkan uğur -> record label -> kalan muzik -> country -> turkiye -> berke hatipoğlu -> record label -> stardium -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_050,erkan uğur ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,erkan uğur -> record label -> kalan muzik -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_051,erkan uğur ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,erkan uğur -> record label -> kalan muzik -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_052,aynur dogan ve tarkan tevetoglu aynı ülkedeki plak şirketlerine mi bağlı?,aynur dogan -> record label -> kalan muzik -> country -> turkiye -> tarkan tevetoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_053,aynur dogan ve berke hatipoğlu aynı ülkedeki plak şirketlerine mi bağlı?,aynur dogan -> record label -> kalan muzik -> country -> turkiye -> berke hatipoğlu -> record label -> stardium -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_054,aynur dogan ve teemeah/ozan colakoglu aynı ülkedeki plak şirketlerine mi bağlı?,aynur dogan -> record label -> kalan muzik -> country -> turkiye -> teemeah/ozan colakoglu -> record label -> teemeah/hitt -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_055,aynur dogan ve Replikas aynı ülkedeki plak şirketlerine mi bağlı?,aynur dogan -> record label -> kalan muzik -> country -> turkiye -> Replikas -> record label -> Doublemoon -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_056,Replikas ve Sadettin Heper aynı ülkedeki plak şirketlerine mi bağlı?,Replikas -> record label -> Doublemoon -> country -> turkiye -> Sadettin Heper -> record label -> kalan muzik -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_057,Replikas ve Yansimalar aynı ülkedeki plak şirketlerine mi bağlı?,Replikas -> record label -> Doublemoon -> country -> turkiye -> Yansimalar -> record label -> kalan muzik -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_RECORD_LABEL_COUNTRY_SAME_058,Replikas ve Grup Yorum aynı ülkedeki plak şirketlerine mi bağlı?,Replikas -> record label -> Doublemoon -> country -> turkiye -> Grup Yorum -> record label -> kalan muzik -> country -> turkiye,Evet,comparison,music,compare_record_label_country_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_001,arabesk (film) ve av zamanı filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> av zamanı -> director -> erden kiral -> place of birth -> gölcük, kocaeli",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_002,arabesk (film) ve Turkish Star Wars filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Turkish Star Wars -> director -> Çetin İnanç -> place of birth -> Angora, Turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_003,arabesk (film) ve aaah belinda filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> aaah belinda -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_004,arabesk (film) ve karanlıktakiler filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> karanlıktakiler -> director -> Çagan Irmak -> place of birth -> sığacık,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_005,arabesk (film) ve Karilar Kogusu filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Karilar Kogusu -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_006,arabesk (film) ve leyla i̇le mecnun filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> leyla i̇le mecnun -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_007,arabesk (film) ve Semum filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Semum -> director -> Hasan Karacadag -> place of birth -> Urfa Province,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_008,arabesk (film) ve istanbul beneath my wings filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> istanbul beneath my wings -> director -> Mustafa Altıoklar -> place of birth -> Oenoe (Pontus),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_009,arabesk (film) ve Bitter Life (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Bitter Life (film) -> director -> metin erksan -> place of birth -> Çanakkale Province,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_010,arabesk (film) ve Paper (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Paper (film) -> director -> Sinan Cetin -> place of birth -> Bahçesaray (District), Van",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_011,arabesk (film) ve Recep Ivedik filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Recep Ivedik -> director -> Togan Gokbakar -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_012,arabesk (film) ve susuz yaz filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> susuz yaz -> director -> metin erksan -> place of birth -> Çanakkale Province,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_013,arabesk (film) ve çalıkuşu (tv series) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> çalıkuşu (tv series) -> director -> Çagan Irmak -> place of birth -> sığacık,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_014,arabesk (film) ve recep ivedik 3 filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> recep ivedik 3 -> director -> Togan Gokbakar -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_015,arabesk (film) ve Kış Uykusu filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Kış Uykusu -> director -> nuri bilge ceylan -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_016,arabesk (film) ve the lamb (2014 film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> the lamb (2014 film) -> director -> kutluğ ataman -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_017,arabesk (film) ve the trace (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> the trace (film) -> director -> yeşim ustaoğlu -> place of birth -> Sarîqamîş,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_018,arabesk (film) ve herşey çok güzel olacak filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> herşey çok güzel olacak -> director -> Ömer Vargı -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_019,arabesk (film) ve conquest 1453 filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> conquest 1453 -> director -> faruk aksoy -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_020,arabesk (film) ve Circle (2014 film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Circle (2014 film) -> director -> Atil Inac -> place of birth -> turkiye,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_021,arabesk (film) ve Recep İvedik 4 filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Recep İvedik 4 -> director -> Togan Gokbakar -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_022,arabesk (film) ve kibar feyzo filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> kibar feyzo -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_023,arabesk (film) ve güllü filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> güllü -> director -> Atıf Yılmaz Batıbeki -> place of birth -> mersin, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_024,arabesk (film) ve sivas (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> sivas (film) -> director -> Kaan Müjdeci -> place of birth -> Yuzgad,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_025,arabesk (film) ve Magi (film) filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Magi (film) -> director -> Hasan Karacadag -> place of birth -> Urfa Province,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_026,arabesk (film) ve yumurta filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> yumurta -> director -> Semih Kaplanoğlu -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_027,arabesk (film) ve acı zafer filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> acı zafer -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_028,arabesk (film) ve ali cengiz oyunu filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> ali cengiz oyunu -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_029,arabesk (film) ve Ask Firtinasi filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Ask Firtinasi -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_030,arabesk (film) ve Aslan Pençesi filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Aslan Pençesi -> director -> memduh un -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_031,arabesk (film) ve bir turk'e gonul verdim filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> bir turk'e gonul verdim -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_032,arabesk (film) ve can yoldaslari filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> can yoldaslari -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_033,arabesk (film) ve canım sana feda filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> canım sana feda -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_034,arabesk (film) ve cennetin kapisi filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> cennetin kapisi -> director -> Bumin Gaffar Çitanak -> place of birth -> balikesir,Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_035,arabesk (film) ve cennetin kapisi filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> cennetin kapisi -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_036,arabesk (film) ve Col Kartali filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Col Kartali -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_037,arabesk (film) ve erkek ve disi filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> erkek ve disi -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_038,arabesk (film) ve gençlik hülyaları filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> gençlik hülyaları -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_039,arabesk (film) ve Güneşe Giden Yol filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Güneşe Giden Yol -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_040,arabesk (film) ve Istanbul'un Kizlari filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Istanbul'un Kizlari -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_041,arabesk (film) ve karakolda ayna var filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> karakolda ayna var -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_042,arabesk (film) ve kız kolunda damga var filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> kız kolunda damga var -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_043,arabesk (film) ve Kizim Ve Ben filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Kizim Ve Ben -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_044,arabesk (film) ve Kızımın Kanı filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Kızımın Kanı -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_045,arabesk (film) ve Kizin Varmi Derdin Var filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Kizin Varmi Derdin Var -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_046,arabesk (film) ve Kopekler Adasi filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Kopekler Adasi -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_047,arabesk (film) ve kurtar beni filmlerinin yönetmenleri aynı yerde mi doğmuştur?,"arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> kurtar beni -> director -> halit refiğ -> place of birth -> ismir, turkey",Hayır,comparison,cinema,compare_director_birth_place_same
COMPARISON_COMPARE_DIRECTOR_BIRTH_PLACE_SAME_048,arabesk (film) ve Maskeli Beşler Irak filmlerinin yönetmenleri aynı yerde mi doğmuştur?,arabesk (film) -> director -> Ertem Egilmez -> place of birth -> history of trabzon -> Maskeli Beşler Irak -> director -> Murat Aslan -> place of birth -> istanbul (turkey),Hayır,comparison,cinema,compare_director_birth_place_same
